school,major,risk_level,source_present,official_source_type,required_recommended_mixed,numeric_score_suspect,gpa_suspect,credit_suspect,same_requirements_as_other_majors,needs_official_check,notes
UC Irvine,Statistics,verified,true,official_site,false,false,false,false,false,false,None
UC Irvine,Public Health,verified,true,official_site,false,false,false,false,false,false,None
UC Irvine,Nursing,verified,true,official_site,false,false,false,false,false,false,None
UC Irvine,International Relations,verified,true,official_site,false,false,false,false,false,false,None
UC Irvine,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
UC Irvine,Biomedical Engineering: Premedical,verified,true,official_site,false,false,false,false,false,false,None
UC Irvine,Computer Science & Engineering,verified,true,official_site,false,false,false,false,false,false,None
UC Irvine,Environmental Engineering,verified,true,official_site,false,false,false,false,false,false,None
UC Irvine,Materials Science & Engineering,verified,true,official_site,false,false,false,false,false,false,None
UC Irvine,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
UC Irvine,Software Engineering,verified,true,official_site,false,false,false,false,false,false,None
UC Irvine,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
UC Irvine,Business Information Management,verified,true,assist,false,false,false,false,false,false,None
UC Irvine,Economics,verified,true,official_site,false,false,false,false,false,false,None
UC Irvine,Psychology,verified,true,official_site,false,false,false,false,false,false,None
UC Irvine,Data Science,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Data Science,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Information Technology,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Finance,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Accounting,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Marketing,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Management,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Economics,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Psychology,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Political Science,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Sociology,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,History,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,English,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Communications,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Biology,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Chemistry,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Physics,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Mathematics,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Statistics,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Public Health,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Nursing,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,International Relations,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Philosophy,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Biological Engineering,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Earth and Atmospheric Sciences,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Electrical & Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Engineering Physics,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Environmental Engineering,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Materials Science & Engineering,verified,true,official_site,false,false,false,false,false,false,None
Cornell University,Operations Research & Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Wisconsin-Madison,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
University of Wisconsin-Madison,Data Science,verified,true,official_site,false,false,false,false,false,false,None
University of Wisconsin-Madison,Information Technology,verified,true,official_site,false,false,false,false,false,false,None
University of Wisconsin-Madison,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Wisconsin-Madison,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Wisconsin-Madison,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Wisconsin-Madison,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Wisconsin-Madison,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
University of Wisconsin-Madison,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
